# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
190,1654750412.8267581,771.6,2211840,-62.00096893310547,5338.287109375,91.51731872558594,47.579837799072266,60.33856201171875,-16.401079177856445,64
191,1654750416.4180164,776.6,2222080,-3.632166624069214,4909.1298828125,-89.66230773925781,-87.19982147216797,14.355539321899414,-16.81801986694336,64
192,1654750418.9531977,781.6,2227200,-39.740028381347656,5034.869140625,-82.037353515625,-89.47703552246094,23.928442001342773,-16.4887638092041,64
193,1654750420.6643913,781.6,2232320,-25.717506408691406,5269.91015625,-25.692829132080078,-22.183917999267578,11.925237655639648,-15.434149742126465,64
194,1654750422.3701022,781.6,2237440,-67.83573913574219,5392.39404296875,158.66476440429688,137.12643432617188,37.68159484863281,-16.143264770507812,64
195,1654750424.181733,786.6,2242560,-65.39532470703125,4916.74365234375,-42.009429931640625,-45.332489013671875,20.208833694458008,-16.885772705078125,64
196,1654750425.8880572,786.6,2247680,-45.54014587402344,4994.44677734375,-22.687700271606445,-21.878690719604492,16.35531234741211,-17.164321899414062,64
197,1654750427.5760865,786.6,2252800,25.59389877319336,5199.4765625,-5.997453689575195,-9.166624069213867,20.508888244628906,-17.339717864990234,64
198,1654750430.9702363,791.6,2263040,9.349929809570312,4676.57666015625,61.0709342956543,39.085697174072266,39.4591064453125,-17.473865509033203,64
199,1654750434.5041196,796.6,2273280,-14.87153148651123,5165.22607421875,70.93158721923828,45.570655822753906,41.473785400390625,-16.11285400390625,64
200,1654750436.2723563,796.6,2278400,-17.255525588989258,5235.9150390625,-52.52963638305664,-41.897117614746094,4.930690288543701,-15.56320858001709,64
201,1654750438.074916,796.6,2283520,20.879226684570312,5037.76513671875,-97.18248748779297,-83.0498046875,1.8934615850448608,-16.026147842407227,64
202,1654750441.5623305,801.6,2293760,-5.307668685913086,5107.58837890625,227.93215942382812,175.20217895507812,69.40928649902344,-16.679309844970703,64
203,1654750443.4042673,801.6,2298880,-24.661306381225586,5059.30029296875,-150.63662719726562,-135.11154174804688,1.1732683181762695,-16.698341369628906,64
204,1654750445.1153874,806.6,2304000,-46.235782623291016,4805.61376953125,-21.902345657348633,-24.4084415435791,19.388267517089844,-16.882171630859375,64
205,1654750446.8917465,806.6,2309120,8.578104019165039,4722.1728515625,-44.57276153564453,-40.675254821777344,12.933751106262207,-16.83125877380371,64
206,1654750448.6220405,806.6,2314240,-58.856590270996094,5411.45703125,-28.509872436523438,-24.798429489135742,12.571102142333984,-16.28254508972168,64
207,1654750450.4656537,811.7,2319360,-18.87618637084961,4676.35595703125,223.04383850097656,195.04830932617188,44.693756103515625,-16.69822120666504,64
208,1654750453.840722,816.7,2329600,-44.68753433227539,4633.61083984375,-21.64527130126953,-20.746990203857422,15.980298042297363,-16.87858009338379,64
209,1654750455.6144598,816.7,2334720,-25.410737991333008,4575.25537109375,-12.567955017089844,-1.8870124816894531,6.661942958831787,-17.342885971069336,64
210,1654750457.2997913,816.7,2339840,-33.08219909667969,5165.86181640625,135.20016479492188,136.804931640625,15.985511779785156,-17.59026336669922,64
211,1654750459.1446617,821.7,2344960,-52.54373550415039,4148.39990234375,554.3359985351562,301.9324035644531,269.95611572265625,-17.55255126953125,64
212,1654750460.9401157,821.7,2350080,-11.122812271118164,5237.19287109375,-52.79289245605469,-52.38526153564453,16.95820426940918,-17.3658390045166,64
213,1654750462.8875117,821.7,2355200,-19.077234268188477,4361.25537109375,-109.18296813964844,-94.94402313232422,2.645832061767578,-16.884777069091797,64
214,1654750464.6834936,826.7,2360320,-35.509700775146484,4278.8212890625,602.69873046875,403.04632568359375,216.5924835205078,-16.940059661865234,64
215,1654750468.2337644,826.7,2370560,-54.72221374511719,4559.703125,45.59557342529297,44.61980056762695,18.31092071533203,-17.335145950317383,64
216,1654750469.9725351,831.7,2375680,0.9372825622558594,3917.62353515625,112.2478256225586,82.46000671386719,47.38507080078125,-17.597253799438477,64
217,1654750473.444619,831.7,2385920,-26.53076934814453,4005.302734375,201.36587524414062,174.4366455078125,44.269344329833984,-17.340120315551758,64
218,1654750475.1724896,836.7,2391040,-41.139469146728516,4925.15625,559.2362670898438,450.4711608886719,125.92739868164062,-17.162277221679688,64
219,1654750476.9177213,836.7,2396160,-29.052345275878906,4242.19580078125,179.76527404785156,150.60162353515625,46.34796905517578,-17.184310913085938,64
220,1654750478.7057312,836.7,2401280,22.585294723510742,4303.7626953125,-281.77972412109375,-268.021484375,3.205200672149658,-16.963443756103516,64
221,1654750480.3751323,841.7,2406400,-15.32046127319336,4556.92919921875,-35.861907958984375,-40.522483825683594,21.596797943115234,-16.936220169067383,64
222,1654750482.0882428,841.7,2411520,-2.219998359680176,4216.60693359375,318.5497131347656,258.97991943359375,76.87399291992188,-17.304203033447266,64
223,1654750483.8087816,846.7,2416640,-66.35083770751953,4834.9970703125,440.211669921875,280.7909240722656,176.85406494140625,-17.433320999145508,64
224,1654750485.6028924,846.7,2421760,-7.440075397491455,4356.23583984375,-236.32162475585938,-220.80503845214844,2.2021000385284424,-17.71868133544922,64
225,1654750487.3816442,846.7,2426880,-49.194244384765625,3944.38671875,-119.62252044677734,-109.87455749511719,8.006235122680664,-17.754194259643555,64
226,1654750491.1448057,851.7,2437120,-57.97542190551758,4681.35693359375,-98.85773468017578,-94.97747039794922,13.58273696899414,-17.46300506591797,64
227,1654750498.8215473,861.7,2457600,3.9892005920410156,4290.54296875,-192.01773071289062,-175.63009643554688,1.2579514980316162,-17.64558982849121,64
228,1654750500.6858244,861.7,2462720,-31.509719848632812,3696.26025390625,144.5003662109375,120.921630859375,41.26128387451172,-17.682559967041016,64
229,1654750502.443629,861.7,2467840,-46.87461853027344,4433.10302734375,21.150304794311523,15.29983139038086,23.70350456237793,-17.853029251098633,64
230,1654750504.1648521,866.7,2472960,-34.03239059448242,4227.92529296875,272.28173828125,201.884521484375,88.21418762207031,-17.81694793701172,64
231,1654750507.5374155,866.7,2483200,-45.91509246826172,4170.1201171875,194.1986846923828,180.70654296875,31.350873947143555,-17.85873794555664,64
232,1654750509.157098,871.7,2488320,-44.68537521362305,4590.25634765625,-142.08673095703125,-127.40208435058594,3.211212158203125,-17.895862579345703,64
233,1654750510.9626555,871.7,2493440,-75.90760803222656,4099.1416015625,-8.709823608398438,-4.585140228271484,13.740915298461914,-17.865598678588867,64
234,1654750512.6622624,871.7,2498560,-75.28599548339844,4494.1689453125,-94.51408386230469,-80.80020141601562,4.143482208251953,-17.857358932495117,64
235,1654750514.360292,876.7,2503680,-40.6641960144043,3791.629638671875,-24.736183166503906,-17.23870849609375,10.315206527709961,-17.812681198120117,64
236,1654750516.078234,876.7,2508800,-18.24264907836914,3582.73046875,166.7134552001953,117.04637145996094,67.07301330566406,-17.40592384338379,64
237,1654750517.82209,876.7,2513920,-66.95126342773438,4222.59228515625,-55.587432861328125,-43.22076416015625,4.9895782470703125,-17.356246948242188,64
238,1654750521.3969262,881.7,2524160,21.364938735961914,4076.160888671875,130.8011932373047,114.46172332763672,33.70011901855469,-17.36063575744629,64
239,1654750523.2310808,881.7,2529280,-67.75650024414062,4182.95263671875,-95.47030639648438,-87.468017578125,9.431689262390137,-17.43397331237793,64
240,1654750525.0120523,886.7,2534400,-67.34869384765625,3833.1953125,-14.69521713256836,-19.557504653930664,22.43915557861328,-17.576868057250977,64
241,1654750526.7577646,886.7,2539520,-53.62700653076172,3591.063232421875,76.61564636230469,56.120826721191406,37.855712890625,-17.360889434814453,64
242,1654750528.482727,886.7,2544640,-71.5754623413086,3723.957763671875,148.4136199951172,100.03752136230469,65.80368041992188,-17.42758560180664,64
243,1654750530.266568,891.7,2549760,-63.385284423828125,3979.421875,-29.99260711669922,-34.206573486328125,21.70870590209961,-17.494739532470703,64
244,1654750532.131771,891.7,2554880,-69.3423843383789,3790.121826171875,-157.76901245117188,-142.98126220703125,2.5481467247009277,-17.33588409423828,64
245,1654750533.9849255,896.7,2560000,-30.932071685791016,3576.496826171875,275.6585693359375,224.749267578125,68.25434112548828,-17.34503936767578,64
246,1654750538.1218684,896.7,2570240,-34.70978546142578,4054.646484375,94.66789245605469,81.54171752929688,30.441913604736328,-17.315731048583984,64
247,1654750540.0065262,901.7,2575360,-58.68489074707031,2892.908203125,266.0630798339844,206.2248992919922,76.97634887695312,-17.13815689086914,64
248,1654750541.7593424,901.7,2580480,-4.850086212158203,4013.984375,-48.86117172241211,-55.16963195800781,23.51547622680664,-17.207015991210938,64
249,1654750545.2855666,906.7,2590720,18.629438400268555,3719.56640625,200.66221618652344,147.04339599609375,70.93228912353516,-17.313461303710938,64
250,1654750546.9264994,906.7,2595840,-52.74298858642578,3622.621826171875,48.847965240478516,19.046207427978516,47.189762115478516,-17.388004302978516,64
251,1654750548.6596932,906.7,2600960,-42.91853713989258,3161.047607421875,344.9584655761719,190.23098754882812,172.1566619873047,-17.429157257080078,64
252,1654750550.3722303,911.7,2606080,0.4085865020751953,3986.19775390625,52.871246337890625,30.9060001373291,39.741371154785156,-17.776123046875,64
253,1654750552.121822,911.7,2611200,-0.6199966073036194,2658.072998046875,160.1893310546875,136.5904541015625,41.0498046875,-17.45093536376953,64
254,1654750553.8282404,916.7,2616320,-41.413963317871094,3711.031982421875,-157.11383056640625,-153.09646606445312,13.331062316894531,-17.34842300415039,64
255,1654750555.5706468,916.7,2621440,29.989444732666016,3539.614501953125,224.2576141357422,181.60020446777344,60.0223503112793,-17.364938735961914,64
256,1654750557.2283645,916.7,2626560,-40.19003677368164,3283.465576171875,122.2884521484375,66.97927856445312,72.6081314086914,-17.298946380615234,64
257,1654750559.0423052,921.8,2631680,-15.118837356567383,3788.66259765625,186.470947265625,150.80538940429688,52.8397216796875,-17.174158096313477,64
258,1654750560.9225438,921.8,2636800,-9.122068405151367,3268.150390625,-45.86044692993164,-70.03560638427734,41.25880432128906,-17.08364486694336,64
259,1654750562.7823117,921.8,2641920,-49.676204681396484,3020.544677734375,350.9925537109375,314.0144348144531,54.070518493652344,-17.0924072265625,64
260,1654750564.716991,926.8,2647040,-22.212438583374023,3241.474609375,184.0696258544922,102.50831604003906,98.76347351074219,-17.202157974243164,64
261,1654750566.516289,926.8,2652160,-34.83613204956055,2874.539794921875,155.58750915527344,121.2385482788086,51.3352165222168,-16.986251831054688,64
262,1654750569.2527444,931.8,2657280,-27.280803680419922,3063.0908203125,149.43263244628906,102.04188537597656,64.18550109863281,-16.794757843017578,64
263,1654750571.192091,931.8,2662400,-7.154306888580322,2863.6142578125,-47.72700500488281,-68.26992797851562,37.28203582763672,-16.739110946655273,64
264,1654750573.1311078,931.8,2667520,-4.325992107391357,2367.525146484375,-56.721702575683594,-100.77468872070312,60.680908203125,-16.62792205810547,64
265,1654750576.6960912,936.8,2677760,-16.805606842041016,2483.876708984375,-169.08563232421875,-163.3208770751953,10.731796264648438,-16.496551513671875,64
266,1654750580.183566,941.8,2688000,-49.41602325439453,2837.377685546875,-219.71636962890625,-209.45726013183594,6.411303520202637,-16.67040252685547,64
267,1654750581.9990385,941.8,2693120,5.599977493286133,2881.0751953125,-201.24342346191406,-190.15142822265625,5.5847883224487305,-16.676794052124023,64
268,1654750583.6532269,941.8,2698240,19.960002899169922,2589.59423828125,401.54205322265625,329.956298828125,88.38262939453125,-16.796884536743164,64
269,1654750587.1657395,946.8,2708480,4.409658908843994,2900.41259765625,-107.30340576171875,-112.82501220703125,22.307323455810547,-16.78571891784668,64
270,1654750588.894809,951.8,2713600,4.72929573059082,3090.776611328125,87.08955383300781,64.7253189086914,39.218475341796875,-16.854236602783203,64
271,1654750590.6617472,951.8,2718720,1.2888164520263672,2945.853271484375,-6.071800231933594,-32.111183166503906,42.675575256347656,-16.636192321777344,64
272,1654750592.5274208,951.8,2723840,30.298620223999023,3215.4462890625,265.6932067871094,197.29428100585938,85.07034301757812,-16.671430587768555,64
273,1654750594.3117194,956.8,2728960,67.9296646118164,2988.439208984375,208.561279296875,155.21388244628906,70.00283813476562,-16.655447006225586,64
274,1654750597.8795643,956.8,2739200,0.488964319229126,2631.214599609375,378.9130859375,310.2486572265625,85.52511596679688,-16.86069679260254,64
275,1654750599.8031945,961.8,2744320,43.621742248535156,2261.744873046875,-135.0550079345703,-128.90017700195312,10.666250228881836,-16.821086883544922,64
276,1654750601.523861,961.8,2749440,-79.96370697021484,2988.756103515625,-188.672119140625,-188.989501953125,17.268110275268555,-16.950725555419922,64
277,1654750603.199261,961.8,2754560,-35.03071594238281,3195.9658203125,152.58236694335938,106.86933898925781,62.59040832519531,-16.87738037109375,64
278,1654750605.0215292,966.8,2759680,-48.64515686035156,2523.49853515625,323.4345397949219,242.82740783691406,97.54386901855469,-16.936735153198242,64
279,1654750606.6878717,966.8,2764800,-10.685093879699707,1903.47265625,183.59518432617188,132.09625244140625,68.47410583496094,-16.975175857543945,64
280,1654750608.533319,966.8,2769920,4.739954948425293,2597.1416015625,102.19584655761719,70.93428039550781,48.3397102355957,-17.07813835144043,64
281,1654750610.2644002,971.8,2775040,2.3200013637542725,2861.398681640625,-195.725341796875,-204.750732421875,25.93710708618164,-16.911706924438477,64
282,1654750611.9795718,971.8,2780160,-33.110443115234375,2804.16064453125,-176.5642547607422,-177.753173828125,17.95372200012207,-16.76479721069336,64
283,1654750613.7374346,971.8,2785280,15.314573287963867,2800.24609375,239.13662719726562,157.69412231445312,97.98635864257812,-16.543851852416992,64
284,1654750615.4406638,976.8,2790400,19.393672943115234,2834.986328125,66.17273712158203,22.83879852294922,59.81135559082031,-16.477415084838867,64
285,1654750620.6105356,981.8,2805760,-53.0175666809082,3116.0,171.70140075683594,134.04388427734375,53.68345642089844,-16.025941848754883,64
286,1654750622.35366,981.8,2810880,9.284485816955566,2966.161865234375,-204.70228576660156,-198.93234252929688,10.443931579589844,-16.213884353637695,64
287,1654750624.1263974,986.8,2816000,17.019441604614258,3033.086669921875,-245.8151397705078,-233.83926391601562,4.261928558349609,-16.237808227539062,64
288,1654750627.4559808,986.8,2826240,-13.250743865966797,2118.80712890625,-53.48243713378906,-51.368289947509766,14.342693328857422,-16.45684242248535,64
289,1654750631.0427227,991.8,2836480,-21.41815948486328,2791.90576171875,-179.31298828125,-168.25311279296875,5.617877960205078,-16.67774772644043,64
290,1654750632.8291247,991.8,2841600,27.375911712646484,2707.871826171875,113.23983764648438,88.36808776855469,41.530906677246094,-16.659149169921875,64
291,1654750634.6406393,996.8,2846720,18.025514602661133,2451.633544921875,-78.91796112060547,-82.10198974609375,20.051265716552734,-16.867238998413086,64
292,1654750636.5419362,996.8,2851840,-21.559431076049805,2797.126708984375,430.4151306152344,366.603515625,80.71985626220703,-16.908226013183594,64
293,1654750638.3944576,996.8,2856960,65.77360534667969,2494.02197265625,164.87957763671875,100.34556579589844,81.19921875,-16.665206909179688,64
294,1654750640.1839566,1001.8,2862080,-52.759098052978516,2616.797119140625,-201.7299041748047,-212.05653381347656,26.91259765625,-16.58597183227539,64
295,1654750644.1914563,1006.8,2872320,5.789158821105957,2460.395263671875,8.752595901489258,-19.418460845947266,44.623443603515625,-16.4523868560791,64
296,1654750647.690785,1006.8,2882560,-36.309776306152344,2366.707275390625,230.60179138183594,158.10189819335938,88.01347351074219,-15.513585090637207,64
297,1654750649.518428,1011.8,2887680,-28.462934494018555,2895.11181640625,-49.182273864746094,-54.609779357910156,21.497774124145508,-16.070266723632812,64
298,1654750654.7582035,1016.8,2903040,16.65497398376465,2872.999267578125,-42.41888427734375,-52.81011199951172,26.809844970703125,-16.41861915588379,64
